"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside\/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1523923200000,"21:30:00","5A","500 TOLNA ST","BURGLARY","I",null,242,"SOUTHEAST","GREEKTOWN",-76.551261,39.286842,null,"ROW\/TOWNHOUSE-OCC",null,1
1523923200000,"12:00:00","5D","5600 BELLE AVE","BURGLARY","O",null,623,"NORTHWEST","GROVE PARK",-76.7039374616,39.3401289507,null,"BUS.  STORAGE SHED",null,1
1523923200000,"05:00:00","5A","3700 SPRINGDALE AVE","BURGLARY",null,null,642,"NORTHWEST","FOREST PARK",-76.6801227148,39.324596735,null,null,null,1
1523923200000,"14:00:00","5D","500 N BELNORD AVE","BURGLARY","I",null,221,"SOUTHEAST","MCELDERRY PARK",-76.5788517122,39.2977493352,null,"GROCERY\/CONFECTION",null,1
1523923200000,"05:30:00","5A","700 EXETER HALL AVE","BURGLARY","I",null,513,"NORTHERN","BETTER WAVERLY",-76.6072631796,39.322766105,null,"ROW\/TOWNHOUSE-OCC",null,1
1523923200000,"11:45:00","5A","1700 ABBOTSTON ST","BURGLARY","I",null,411,"NORTHEAST","COLDSTREAM HOMESTEAD",-76.5928368187,39.3219200483,null,"ROW\/TOWNHOUSE-OCC",null,1
1523923200000,"17:30:00","5D","3800 EDNOR RD","BURGLARY","O",null,412,"NORTHEAST","EDNOR GARDENS-LAKESI",-76.5992204206,39.3345051459,null,"SHED\/GARAGE",null,1
1523923200000,"09:45:00","5B","2000 JUBILEE CT","BURGLARY","I",null,423,"NORTHEAST","HARFORD-ECHODALE-PER",-76.571845,39.367426,null,"ROW\/TOWNHOUSE-OCC",null,1
1523836800000,"13:00:00","5A","1200 MYRTLE AVE","BURGLARY","I",null,123,"CENTRAL","UPTON",-76.6317224826,39.2983408492,null,"ROW\/TOWNHOUSE-VAC","Central",1
1523836800000,"15:00:00","5A","4200 LABYRINTH RD","BURGLARY",null,null,631,"NORTHWEST","REISTERSTOWN STATION",-76.7108462105,39.3571842812,null,null,null,1
1523836800000,"15:37:00","5D","1600 W NORTH AVE","BURGLARY","I",null,733,"WESTERN","PENN NORTH",-76.64467,39.309994,null,"CONVENIENCE STORE","Western",1
1523836800000,"07:30:00","5A","900 JOH AVE","BURGLARY",null,null,832,"SOUTHWEST","OAKLEE",-76.684209,39.268351,null,null,null,1
1523836800000,"15:00:00","5A","3400 UNIVERSITY PL","BURGLARY","I",null,512,"NORTHERN","OAKENSHAWE",-76.6123207848,39.3299355932,null,"SINGLE HOUSE",null,1
1523836800000,"06:40:00","5D","5400 YORK RD","BURGLARY","I",null,523,"NORTHERN","HOMELAND",-76.609934,39.356111,null,"CARRY OUT",null,1
1523836800000,"22:40:00","5A","300 N CHAPELGATE LN","BURGLARY",null,null,823,"SOUTHWEST","TEN HILLS",-76.7005765541,39.2847806651,null,null,null,1
1523836800000,"00:22:00","5B","2300 AIKEN ST","BURGLARY",null,null,342,"EASTERN","EAST BALTIMORE MIDWA",-76.5982081065,39.3162637166,null,null,"Eastern 1",1
1523836800000,"00:01:00","5A","2500 W FRANKLIN ST","BURGLARY","I",null,721,"WESTERN","ROSEMONT HOMEOWNERS",-76.6573060234,39.2934615219,null,"ROW\/TOWNHOUSE-OCC",null,1
1523836800000,"18:47:00","5B","1400 W LOMBARD ST","BURGLARY","I",null,933,"SOUTHERN","UNION SQUARE",-76.639475,39.286522,null,"ROW\/TOWNHOUSE-OCC","Tri-District",1
1523836800000,"07:13:00","5A","4700 BEAUFORT AVE","BURGLARY","I",null,614,"NORTHWEST","CENTRAL PARK HEIGHTS",-76.673912,39.343415,null,"ROW\/TOWNHOUSE-OCC","Northwestern",1
1523836800000,"07:30:00","5A","3500 GARRISON BLVD","BURGLARY","I",null,642,"NORTHWEST","CALLAWAY-GARRISON",-76.682366,39.328496,null,"APT\/CONDO - OCCUPIED",null,1
1523836800000,"18:10:00","5F","200 PONTIAC AVE","BURGLARY","I",null,913,"SOUTHERN","BROOKLYN",-76.6086029328,39.2367757837,null,"ROW\/TOWNHOUSE-VAC",null,1
1523836800000,"13:43:00","5A","2400 LAURETTA AVE","BURGLARY","I",null,721,"WESTERN","ROSEMONT HOMEOWNERS",-76.655542,39.294085,null,"ROW\/TOWNHOUSE-OCC",null,1
1523836800000,"00:14:00","5C","0 HAMILL RD","BURGLARY","I",null,541,"NORTHERN","CROSS KEYS",-76.6447687112,39.3525351283,null,"APT\/CONDO - OCCUPIED",null,1
1523836800000,"14:00:00","5A","1300 PENNSYLVANIA AVE","BURGLARY","I",null,123,"CENTRAL","UPTON",-76.6308306726,39.3004218573,null,"APT\/CONDO - OCCUPIED","Central",1
1523836800000,"12:00:00","5A","900 EXETER HALL AVE","BURGLARY","I",null,513,"NORTHERN","BETTER WAVERLY",-76.606005,39.32246,null,"APT\/CONDO - OCCUPIED",null,1
1523750400000,"09:00:00","5A","2300 WILKENS AVE","BURGLARY","I",null,841,"SOUTHWEST","CARROLLTON RIDGE",-76.652922,39.28004,null,"ROW\/TOWNHOUSE-OCC","Tri-District",1
1523750400000,"23:00:00","5D","1700 EASTERN AVE","BURGLARY","I",null,212,"SOUTHEAST","UPPER FELLS POINT",-76.592033,39.285661,null,"CONVENIENCE STORE",null,1
1523750400000,"11:00:00","5A","100 CHERRY HILL RD","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.61744,39.252397,null,"APT\/CONDO - OCCUPIED",null,1
1523750400000,"03:59:00","5D","2400 GREENMOUNT AVE","BURGLARY","I",null,342,"EASTERN","EAST BALTIMORE MIDWA",-76.609427,39.316921,null,"LIQUOR STORE",null,1
1523750400000,"15:00:00","5A","4700 HAMILTON AVE","BURGLARY","I",null,444,"NORTHEAST","FRANKFORD",-76.5387209214,39.3368245867,null,"ROW\/TOWNHOUSE-OCC",null,1
1523750400000,"14:43:00","5A","2500 HOLLINS ST","BURGLARY","I",null,842,"SOUTHWEST",null,-76.6568167604,39.2867683222,null,"ROW\/TOWNHOUSE-OCC",null,1
1523750400000,"06:00:00","5D","1400 N COLLINGTON AVE","BURGLARY","I",null,331,"EASTERN","BROADWAY EAST",-76.5871427158,39.3071132343,null,"SCHOOL",null,1
1523750400000,"09:00:00","5A","3400 EDMONDSON AVE","BURGLARY","I",null,843,"SOUTHWEST","ALLENDALE",-76.6746452198,39.2939569203,null,"ROW\/TOWNHOUSE-OCC",null,1
1523750400000,"00:00:00","5D","2800 SAINT LO DR","BURGLARY","I",null,431,"NORTHEAST","CLIFTON PARK",-76.587082,39.318769,null,"SCHOOL",null,1
1523750400000,"19:00:00","5B","4200 FRIAR FIELD RN","BURGLARY","I",null,433,"NORTHEAST","CLAREMONT-FREEDOM",-76.560988,39.314498,null,"ROW\/TOWNHOUSE-OCC",null,1
1523750400000,"12:00:00","5B","3100 BELAIR RD","BURGLARY","I",null,434,"NORTHEAST","BELAIR-EDISON",-76.5745941514,39.320469143,null,"ROW\/TOWNHOUSE-VAC",null,1
1523750400000,"16:00:00","5D","4700 CHATFORD AVE","BURGLARY","O",null,442,"NORTHEAST","PARKSIDE",-76.5558181169,39.3238637499,null,"YARD",null,1
1523750400000,"00:00:00","5D","0 N MONROE ST","BURGLARY",null,null,714,"WESTERN","PENROSE\/FAYETTE ST OUTREACH",-76.6472231251,39.2889390595,null,null,null,1
1523750400000,"13:10:00","5A","2400 LAKEVIEW AVE","BURGLARY","I",null,133,"CENTRAL","RESERVOIR HILL",-76.6326371518,39.3156928011,null,"SINGLE HOUSE",null,1
1523750400000,"00:00:00","5C","2900 DENHAM CIR S","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.6269456259,39.2443554734,null,"ROW\/TOWNHOUSE-OCC",null,1
1523750400000,"05:00:00","5C","1600 1 & 2 WEBSTER ST","BURGLARY","I",null,943,"SOUTHERN",null,-76.604313,39.271918,null,"ROW\/TOWNHOUSE-OCC",null,1
1523750400000,"13:24:00","5D","5700 YORK RD","BURGLARY","I",null,523,"NORTHERN","ROSEBANK",-76.6099666172,39.3592977897,null,"CAR  REPAIR SHOP",null,1
1523750400000,"12:00:00","5A","5300 BARBARA AVE","BURGLARY",null,null,443,"NORTHEAST","FRANKFORD",-76.54664535,39.3317648798,null,null,null,1
1523664000000,"17:15:00","5F","1400 E FORT AVE","BURGLARY","I",null,943,"SOUTHERN","LOCUST POINT",-76.594338,39.269127,null,"SCHOOL",null,1
1523664000000,"11:00:00","5A","1100 N MOUNT ST","BURGLARY","I",null,743,"WESTERN","SANDTOWN-WINCHESTER",-76.6444835683,39.3014608599,null,"OTHER\/RESIDENTIAL",null,1
1523664000000,"12:30:00","5A","700 N EDGEWOOD ST","BURGLARY","I",null,844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6746990442,39.2956389792,null,"ROW\/TOWNHOUSE-VAC",null,1
1523664000000,"08:00:00","5D","1200 ANGLESEA ST","BURGLARY","O",null,233,"SOUTHEAST","MEDFORD",-76.54567,39.279555,null,"SHED\/GARAGE",null,1
1523664000000,"15:38:00","5A","1700 PORTUGAL ST","BURGLARY","I",null,212,"SOUTHEAST","UPPER FELLS POINT",-76.591676,39.286097,null,"ROW\/TOWNHOUSE-VAC",null,1
1523664000000,"13:30:00","5A","4100 WELDON PL W","BURGLARY","I",null,541,"NORTHERN","MEDFIELD",-76.6420789456,39.3365693991,null,"ROW\/TOWNHOUSE-OCC",null,1
1523664000000,"13:00:00","5A","4100 HAYWARD AVE","BURGLARY","I",null,623,"NORTHWEST","WOODMERE",-76.687289,39.3442,null,"ROW\/TOWNHOUSE-OCC",null,1
1523664000000,"03:00:00","5C","500 TOLNA ST","BURGLARY","I",null,242,"SOUTHEAST","GREEKTOWN",-76.551261,39.286842,null,"ROW\/TOWNHOUSE-OCC",null,1
1523664000000,"14:30:00","5A","400 S PULASKI ST","BURGLARY","I",null,934,"SOUTHWEST","CARROLLTON RIDGE",-76.6497349981,39.2827074235,null,"ROW\/TOWNHOUSE-VAC","Tri-District",1
1523664000000,"10:45:00","5A","600 DENISON ST","BURGLARY","I",null,844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6741389175,39.294862421,null,"ROW\/TOWNHOUSE-OCC",null,1
1523664000000,"21:00:00","5C","0 S CALVERT ST","BURGLARY","I",null,111,"CENTRAL","DOWNTOWN",-76.612234,39.288549,null,"APT\/CONDO - OCCUPIED",null,1
1523664000000,"14:59:00","5A","2400 DRUID HILL AVE","BURGLARY","I",null,733,"WESTERN","PENN NORTH",-76.639773,39.311884,null,"ROW\/TOWNHOUSE-VAC",null,1
1523664000000,"08:30:00","5A","100 N MILTON AVE","BURGLARY","I",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5817047236,39.2938196992,null,"ROW\/TOWNHOUSE-OCC",null,1
1523664000000,"21:00:00","5D","5800 YORK RD","BURGLARY","I",null,523,"NORTHERN","MID-GOVANS",-76.609914,39.361623,null,"RETAIL\/SMALL BUSINES",null,1
1523577600000,"11:00:00","5A","4000 OAKFORD AVE","BURGLARY","I",null,621,"NORTHWEST","DORCHESTER\/GRAN-BARR",-76.6856883367,39.3358181151,null,"ROW\/TOWNHOUSE-VAC",null,1
1523577600000,"16:00:00","5D","5700 COTTONWORTH AVE","BURGLARY","O",null,533,"NORTHERN","SABINA-MATTFELDT",-76.6492139189,39.3673327216,null,"PLAYGROUND\/ATHLETIC",null,1
1523577600000,"00:01:00","5A","2900 ERDMAN AVE","BURGLARY","I",null,432,"NORTHEAST","BELAIR-EDISON",-76.574801,39.322303,null,"ROW\/TOWNHOUSE-OCC",null,1
1523577600000,"01:00:00","5C","800 ABBOTT CT","BURGLARY","I",null,312,"EASTERN","OLDTOWN",-76.605385,39.301142,null,"ROW\/TOWNHOUSE-OCC",null,1
1523577600000,"09:30:00","5D","1300 GUILFORD AVE","BURGLARY","I",null,141,"CENTRAL","MID-TOWN BELVEDERE",-76.612096,39.305189,null,"APT\/CONDO - OCCUPIED",null,1
1523577600000,"08:00:00","5C","2700 CARVER RD","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.6262322468,39.2479051005,null,"ROW\/TOWNHOUSE-OCC",null,1
1523577600000,"21:14:00","5B","3700 GREENVALE RD","BURGLARY","I",null,832,"SOUTHWEST","VIOLETVILLE",-76.676743,39.26442,null,"ROW\/TOWNHOUSE-OCC",null,1
1523577600000,"00:45:00","5C","600 N HIGHLAND AVE","BURGLARY",null,null,224,"SOUTHEAST","ELLWOOD PARK\/MONUMEN",-76.5701156437,39.2984581276,null,null,null,1
1523577600000,"05:05:00","5B","1600 ABBOTSTON ST","BURGLARY","I",null,411,"NORTHEAST","COLDSTREAM HOMESTEAD",-76.594252079,39.322800157,null,"BAR",null,1
1523577600000,"09:00:00","5D","300 ALLENDALE ST","BURGLARY","I",null,843,"SOUTHWEST","ALLENDALE",-76.6782701602,39.291206094,null,"GARAGE ON PRIV. PROP",null,1
1523491200000,"07:50:00","5A","0 N EAST AVE","BURGLARY","I",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.572348,39.292653,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"19:15:00","5A","3800 COPLEY RD","BURGLARY","I",null,643,"NORTHWEST","ASHBURTON",-76.674594,39.332075,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"23:00:00","5A","5200 SAINT CHARLES AVE","BURGLARY","I",null,633,"NORTHWEST","ARLINGTON",-76.6843644742,39.3456300139,null,"ROW\/TOWNHOUSE-OCC","Northwestern",1
1523491200000,"14:30:00","5A","5700 MAPLEHILL RD","BURGLARY","I",null,415,"NORTHEAST","LOCH RAVEN",-76.5768495977,39.3573561581,null,"ROW\/TOWNHOUSE-VAC",null,1
1523491200000,"11:23:00","5A","4100 IDAHO AVE","BURGLARY","I",null,426,"NORTHEAST","WALTHERSON",-76.5505926749,39.3404657249,null,"OTHER\/RESIDENTIAL",null,1
1523491200000,"20:30:00","5D","600 HOMESTEAD ST","BURGLARY","I",null,513,"NORTHERN","BETTER WAVERLY",-76.6083947745,39.3271293508,null,"SPECIALTY STORE",null,1
1523491200000,"12:30:00","5A","600 E 27TH ST","BURGLARY","I",null,513,"NORTHERN","BETTER WAVERLY",-76.607547,39.320893,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"00:00:00","5A","2600 LLEWELYN AVE","BURGLARY",null,null,332,"EASTERN","BEREA",-76.580905,39.307513,null,null,null,1
1523491200000,"14:06:00","5A","3700 EGERTON RD","BURGLARY","I",null,642,"NORTHWEST","CALLAWAY-GARRISON",-76.678625,39.327355,null,"VACANT BUILDING",null,1
1523491200000,"11:15:00","5E","3700 KIMBLE RD","BURGLARY","I",null,412,"NORTHEAST","EDNOR GARDENS-LAKESI",-76.6008302482,39.3334878963,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"19:30:00","5A","3000 WOODHOME AVE","BURGLARY","I",null,424,"NORTHEAST","WOODRING",-76.5479334172,39.3660354417,null,"ROW\/TOWNHOUSE-VAC",null,1
1523491200000,"00:44:00","5D","5600 THE ALAMEDA","BURGLARY","I",null,522,"NORTHERN","GLEN OAKS",-76.594374,39.359932,null,"FAST FOOD",null,1
1523491200000,"22:30:00","5D","1900 N EDGEWOOD ST","BURGLARY",null,null,812,"SOUTHWEST","FAIRMOUNT",-76.675987,39.308925,null,null,null,1
1523491200000,"19:30:00","5E","1200 N PATTERSON PARK AVE","BURGLARY","I",null,331,"EASTERN","BROADWAY EAST",-76.585507863,39.3054979386,null,"OTHER - INSIDE","Eastern 2",1
1523491200000,"16:05:00","5B","3200 WESTERWALD AVE","BURGLARY","I",null,513,"NORTHERN","BETTER WAVERLY",-76.605275,39.327654,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"15:06:00","5B","2500 PERRING MANOR RD","BURGLARY","I",null,423,"NORTHEAST","HARFORD-ECHODALE-PER",-76.561178,39.371894,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"20:30:00","5D","5900 BELAIR RD","BURGLARY","I",null,425,"NORTHEAST","GLENHAM-BELFORD",-76.53875,39.347659,null,"SPECIALTY STORE",null,1
1523491200000,"17:35:00","5B","4000 DERBYMANOR","BURGLARY","I",null,533,"NORTHERN","GREENSPRING",-76.6585432996,39.3364609058,null,"ROW\/TOWNHOUSE-OCC",null,1
1523491200000,"07:00:00","5A","300 S MONROE ST","BURGLARY","I",null,934,"SOUTHERN",null,-76.646709,39.283607,null,"APT\/CONDO - OCCUPIED","Tri-District",1
1523491200000,"10:30:00","5A","5200 FRANKFORD AVE","BURGLARY","I",null,444,"NORTHEAST","FRANKFORD",-76.540959,39.325682,null,"APT\/CONDO - OCCUPIED",null,1
1523404800000,"14:30:00","5D","6800 FAIT AVE","BURGLARY","I",null,243,"SOUTHEAST","GRACELAND PARK",-76.530529,39.284864,null,"VACANT BUILDING",null,1
1523404800000,"20:30:00","5D","3300 CARLISLE AVE","BURGLARY","I",null,641,"NORTHWEST","HANLON\/LONGWOOD",-76.6732428193,39.3194084798,null,"SCHOOL",null,1
1523404800000,"10:00:00","5A","1900 N MONROE ST","BURGLARY",null,null,731,"WESTERN","MONDAWMIN",-76.6482269917,39.3104085113,null,null,"Western",1
1523404800000,"07:00:00","5A","1300 WELDON AVE","BURGLARY","I",null,541,"NORTHERN","MEDFIELD",-76.6387372313,39.337861788,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"13:00:00","5A","5000 READY AVE","BURGLARY","I",null,524,"NORTHERN","WINSTON-GOVANS",-76.608839,39.349822,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"12:00:00","5A","100 N ROCK GLEN RD","BURGLARY","I",null,823,"SOUTHWEST","TEN HILLS",-76.7027236754,39.2852259838,null,"APT\/CONDO - OCCUPIED",null,1
1523404800000,"10:00:00","5A","1500 HOMESTEAD ST","BURGLARY","I",null,411,"NORTHEAST","COLDSTREAM HOMESTEAD",-76.597348,39.322042,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"11:45:00","5A","3600 LYNDALE AVE","BURGLARY","I",null,432,"NORTHEAST","BELAIR-EDISON",-76.568783,39.316511,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"21:30:00","5D","3500 E FEDERAL ST","BURGLARY","I",null,333,"EASTERN","ORANGEVILLE INDUSTRIAL AREA",-76.567039,39.309066,null,"GARAGE ON PRIV. PROP",null,1
1523404800000,"09:00:00","5A","600 N EUTAW ST","BURGLARY","I",null,142,"CENTRAL","MOUNT VERNON",-76.6212979444,39.2959184483,null,"APT\/CONDO - OCCUPIED",null,1
1523404800000,"11:00:00","5A","5000 E FEDERAL ST","BURGLARY","I",null,433,"NORTHEAST","ARMISTEAD GARDENS",-76.557359,39.309851,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"19:00:00","5D","3100 FALLS CLIFF RD","BURGLARY","I",null,511,"NORTHERN","HAMPDEN",-76.632074,39.325508,null,"CONSTRUCTION SITE",null,1
1523404800000,"18:00:00","5A","1800 EUTAW PL","BURGLARY","I",null,132,"CENTRAL","MADISON PARK",-76.631143,39.307817,null,"ROW\/TOWNHOUSE-VAC",null,1
1523404800000,"13:00:00","5B","3800 LYNDALE AVE","BURGLARY","I",null,432,"NORTHEAST","BELAIR-EDISON",-76.5637962086,39.3172058043,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"10:30:00","5A","1100 WALKER AVE","BURGLARY","I",null,522,"NORTHERN","GLEN OAKS",-76.5950333415,39.3710172634,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"08:30:00","5D","5200 TILBURY WAY","BURGLARY","I",null,523,"NORTHERN","HOMELAND",-76.61492,39.357976,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"15:00:00","5C","0 BENKERT AVE","BURGLARY","I",null,842,"SOUTHWEST","SAINT JOSEPHS",-76.67439,39.285257,null,"ROW\/TOWNHOUSE-OCC",null,1
1523404800000,"02:43:00","5D","5400 YORK RD","BURGLARY","I",null,523,"NORTHERN","HOMELAND",-76.609932,39.356004,null,"OTHER - INSIDE",null,1
1523404800000,"02:01:00","5D","5200 YORK RD","BURGLARY","I",null,524,"NORTHERN","WINSTON-GOVANS",-76.6097321161,39.3520787803,null,"OTHER - INSIDE",null,1
1523404800000,"02:43:00","5D","5400 YORK RD","BURGLARY","I",null,523,"NORTHERN","HOMELAND",-76.60993,39.35595,null,"OTHER - INSIDE",null,1
1523404800000,"09:00:00","5D","200 TUNBRIDGE RD","BURGLARY",null,null,523,"NORTHERN","HOMELAND",-76.6192072486,39.3564967266,null,null,null,1
1523404800000,"06:40:00","5A","1300 W LAFAYETTE AVE","BURGLARY",null,null,713,"WESTERN","HARLEM PARK",-76.6399110499,39.2987909316,null,null,"Central",1
1523404800000,"07:30:00","5A","1800 W FAYETTE ST","BURGLARY",null,null,711,"WESTERN","FRANKLIN SQUARE",-76.6463233163,39.2897064749,null,null,null,1
1523404800000,"10:30:00","5A","4200 ELDERON AVE","BURGLARY","I",null,621,"NORTHWEST","WEST ARLINGTON",-76.689678,39.341792,null,"ROW\/TOWNHOUSE-OCC",null,1
1523318400000,"09:45:00","5C","2500 W LAFAYETTE AVE","BURGLARY","I",null,723,"WESTERN","BRIDGEVIEW\/GREENLAWN",-76.6573051199,39.2981232845,null,"ROW\/TOWNHOUSE-OCC",null,1
1523318400000,"14:00:00","5D","5400 PARK HEIGHTS AVE","BURGLARY","I",null,633,"NORTHWEST","PIMLICO GOOD NEIGHBO",-76.682702,39.351375,null,"OTHER - INSIDE",null,1
1523318400000,"03:00:00","5A","400 E LORRAINE AVE","BURGLARY","I",null,513,"NORTHERN","HARWOOD",-76.61105,39.320084,null,"ROW\/TOWNHOUSE-VAC",null,1
1523318400000,"07:50:00","5A","300 E 25TH ST","BURGLARY","I",null,513,"NORTHERN","HARWOOD",-76.611335,39.318076,null,"ROW\/TOWNHOUSE-OCC",null,1
1523318400000,"12:30:00","5D","1300 GUILFORD AVE","BURGLARY",null,null,141,"CENTRAL","MID-TOWN BELVEDERE",-76.612096,39.305189,null,null,null,1
1523318400000,"16:00:00","5A","1600 CHURCH ST","BURGLARY","I",null,911,"SOUTHERN","CURTIS BAY",-76.58715,39.223008,null,"ROW\/TOWNHOUSE-OCC",null,1
1523318400000,"13:25:00","5A","400 E 22ND ST","BURGLARY","I",null,341,"EASTERN","BARCLAY",-76.610398,39.314515,null,"ROW\/TOWNHOUSE-OCC",null,1
1523318400000,"07:41:00","5D","2100 E MONUMENT ST","BURGLARY","I",null,321,"EASTERN","MIDDLE EAST",-76.587154,39.298622,null,"LIQUOR STORE",null,1
1523318400000,"11:13:00","5B","200 S ROCK GLEN RD","BURGLARY","I",null,823,"SOUTHWEST","TEN HILLS",-76.7065608024,39.2862113639,null,"ROW\/TOWNHOUSE-OCC",null,1
1523318400000,"07:10:00","5A","300 N CHAPELGATE LN","BURGLARY","I",null,823,"SOUTHWEST","TEN HILLS",-76.7003918383,39.284936796,null,"SINGLE HOUSE",null,1
1523318400000,"13:56:00","5A","400 DRURY LN","BURGLARY","I",null,823,"SOUTHWEST","TEN HILLS",-76.702365,39.286312,null,"ROW\/TOWNHOUSE-OCC",null,1
1523232000000,"07:00:00","5D","200 UPNOR RD","BURGLARY","O",null,523,"NORTHERN","HOMELAND",-76.6190391603,39.3573318762,null,"SHED\/GARAGE",null,1
1523232000000,"04:30:00","5A","900 KEVIN RD","BURGLARY","I",null,822,"SOUTHWEST","ROGNEL HEIGHTS",-76.6881513902,39.2971582042,null,"ROW\/TOWNHOUSE-OCC",null,1
1523232000000,"08:00:00","5A","100 DIENER PL","BURGLARY","I",null,843,"SOUTHWEST","IRVINGTON",-76.6878604409,39.2836900945,null,"APT\/CONDO - OCCUPIED",null,1
1523232000000,"07:43:00","5D","6600 DANVILLE AVE","BURGLARY","O",null,243,"SOUTHEAST","MEDFORD\/BROENING MAN",-76.5345706518,39.2752697991,null,"SHED\/GARAGE",null,1
1523232000000,"10:55:00","5A","1500 CHARLOTTE AVE","BURGLARY","I",null,243,"SOUTHEAST","MEDFORD\/BROENING MAN",-76.5405242102,39.2761514942,null,"ROW\/TOWNHOUSE-OCC",null,1
1523232000000,"13:00:00","5A","3500 E BALTIMORE ST","BURGLARY","I",null,223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.568306,39.292499,null,"ROW\/TOWNHOUSE-OCC",null,1
1523232000000,"15:02:00","5B","100 N ELLWOOD AVE","BURGLARY","I",null,222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.57345,39.293577,null,"ROW\/TOWNHOUSE-OCC",null,1
1523232000000,"08:00:00","5A","3300 BATEMAN AVE","BURGLARY","O",null,641,"NORTHWEST","HANLON\/LONGWOOD",-76.6731770172,39.3184356243,null,"HOUSE UNDER CONSTRUC",null,1
1523232000000,"11:38:00","5B","0 N SMALLWOOD ST","BURGLARY","I",null,714,"WESTERN","PENROSE\/FAYETTE ST OUTREACH",-76.6515263371,39.2883927826,null,"ROW\/TOWNHOUSE-OCC",null,1
1523232000000,"15:30:00","5A","600 N BELNORD AVE","BURGLARY","O",null,221,"SOUTHEAST","MCELDERRY PARK",-76.5785192723,39.2982967504,null,"HOUSE UNDER CONSTRUC",null,1
1523232000000,"00:00:00","5D","1200 N CHARLES ST","BURGLARY","I",null,141,"CENTRAL","MID-TOWN BELVEDERE",-76.6160954732,39.3035994475,null,"OTHER - INSIDE",null,1
1523232000000,"14:00:00","5A","5200 LINDEN HEIGHTS AVE","BURGLARY","I",null,623,"NORTHWEST","WOODMERE",-76.683349,39.344007,null,"ROW\/TOWNHOUSE-OCC","Northwestern",1
1523232000000,"19:10:00","5D","300 STOCKHOLM ST","BURGLARY","I",null,941,"SOUTHERN","CARROLL - CAMDEN INDUSTRIAL AREA",-76.6240348061,39.2751545855,null,"OTHER - INSIDE",null,1
1523232000000,"09:30:00","5A","100 S CHARLES ST","BURGLARY","I",null,113,"CENTRAL","INNER HARBOR",-76.6150052605,39.2875411969,null,"OFFICE BUILDING",null,1
1523232000000,"02:32:00","5D","1700 N CHARLES ST","BURGLARY","I",null,141,"CENTRAL","CHARLES NORTH",-76.61637,39.308764,null,"RESTAURANT",null,1
1523232000000,"23:00:00","5D","1400 W PATAPSCO AVE","BURGLARY","I",null,922,"SOUTHERN","CHERRY HILL",-76.639153,39.248751,null,"GROCERY\/CONFECTION",null,1
1523232000000,"06:25:00","5D","1900 N EDGEWOOD ST","BURGLARY","I",null,812,"SOUTHWEST","FAIRMOUNT",-76.675987,39.308925,null,"SCHOOL",null,1
1523232000000,"19:00:00","5A","5600 FRANKFORD AVE","BURGLARY","I",null,443,"NORTHEAST","FRANKFORD",-76.54057,39.321885,null,"APT\/CONDO - OCCUPIED",null,1
1523145600000,"19:55:00","5B","5500 1 & 2 YORK RD","BURGLARY","I",null,523,"NORTHERN",null,-76.6097719706,39.3387151766,null,"APT\/CONDO - OCCUPIED",null,1
1523145600000,"19:43:00","5A","4800 PENNINGTON AVE","BURGLARY","I",null,911,"SOUTHERN","CURTIS BAY",-76.5881968064,39.222705747,null,"ROW\/TOWNHOUSE-VAC",null,1
1523145600000,"11:30:00","5A","1200 BRENTWOOD AVE","BURGLARY",null,null,311,"EASTERN","JOHNSTON SQUARE",-76.609293,39.304042,null,null,null,1
1523145600000,"03:30:00","5D","5900 BELAIR RD","BURGLARY","I",null,425,"NORTHEAST","GLENHAM-BELFORD",-76.539213413,39.3472572882,null,"RETAIL\/SMALL BUSINES",null,1
1523145600000,"22:00:00","5D","1100 N WOLFE ST","BURGLARY","I",null,322,"EASTERN","MIDDLE EAST",-76.5911940127,39.303510519,null,"SCHOOL",null,1
