"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1528070400000,"21:49:00","9S","4500 EDMONDSON AV","SHOOTING","Outside","FIREARM",822,"SOUTHWEST","ROGNEL HEIGHTS",-76.6925768955,39.2935076237,null,"STREET",null,1
1527984000000,"15:59:00","9S","1700 E NORTH AV","SHOOTING","Outside","FIREARM",342,"EASTERN","SOUTH CLIFTON PARK",-76.5948757611,39.3121760395,null,"PUBLIC AREA","Eastern 1",1
1527638400000,"02:14:00","9S","1800 N MONTFORD AV","SHOOTING","Outside","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5845366839,39.3114880807,null,"STREET",null,1
1527552000000,"19:40:00","9S","3000 OAKFORD AV","SHOOTING","Outside","FIREARM",532,"NORTHERN","PARK CIRCLE",-76.664387,39.341434,null,"STREET",null,1
1527552000000,"22:48:00","9S","1200 SARGEANT ST","SHOOTING","Outside","FIREARM",932,"SOUTHERN","WASHINGTON VILLAGE",-76.634539,39.282113,null,"STREET",null,1
1527465600000,"13:26:00","9S","1200 HARLEM AV","SHOOTING","Outside","FIREARM",713,"WESTERN","HARLEM PARK",-76.6372748706,39.2967565706,null,"STREET","Central",1
1527465600000,"15:50:00","9S","2700 BOOKERT DR","SHOOTING","Outside","FIREARM",922,"SOUTHERN","CHERRY HILL",-76.6273623247,39.2480492527,null,"DWELLING",null,1
1527465600000,"11:09:00","9S","5400 WABASH AV","SHOOTING","Outside","FIREARM",621,"NORTHWEST","WOODMERE",-76.691722,39.342697,null,"STREET",null,1
1527465600000,"01:56:00","9S","1300 E CHASE ST","SHOOTING","Outside","FIREARM",313,"EASTERN","GAY STREET",-76.600363,39.303018,null,"VEHICLE",null,1
1527465600000,"05:40:00","9S","3000 S HANOVER ST","SHOOTING","Outside","FIREARM",922,"SOUTHERN","MIDDLE BRANCH/REEBIRD PARKS",-76.6149802675,39.2513767098,null,"STREET",null,1
1527379200000,"19:39:00","9S","900 DUCATEL ST","SHOOTING","Outside","FIREARM",133,"CENTRAL","RESERVOIR HILL",-76.634229,39.312415,null,"STREET",null,1
1527379200000,"01:30:00","9S","500 YALE AV","SHOOTING","Outside","FIREARM",833,"SOUTHWEST","CONCERNED CITIZENS O",-76.6864564639,39.2773192367,null,"STREET",null,1
1527379200000,"16:47:00","9S","1300 N CAREY ST","SHOOTING","Outside","FIREARM",743,"WESTERN","SANDTOWN-WINCHESTER",-76.638994,39.303385,null,"STREET","Central",1
1527292800000,"22:40:00","9S","1700 MADISON AV","SHOOTING","Outside","FIREARM",132,"CENTRAL","MADISON PARK",-76.6310841701,39.3063972643,null,"PUBLIC AREA",null,1
1527292800000,"22:40:00","9S","1700 MADISON AV","SHOOTING","Outside","FIREARM",132,"CENTRAL","MADISON PARK",-76.6310841701,39.3063972643,null,"PUBLIC AREA",null,1
1527292800000,"02:04:00","9S","500 E 26TH ST","SHOOTING","Outside","FIREARM",513,"NORTHERN","BETTER WAVERLY",-76.609427,39.319057,null,"STREET",null,1
1527206400000,"08:45:00","9S","100 S STOCKTON ST","SHOOTING","Outside","FIREARM",931,"SOUTHERN","HOLLINS PARK",-76.6373554057,39.2865328247,null,"STREET",null,1
1527206400000,"15:52:00","9S","2800 CARVER RD","SHOOTING","Outside","FIREARM",922,"SOUTHERN","MIDDLE BRANCH/REEBIRD PARKS",-76.626176,39.24742,null,"STREET",null,1
1527120000000,"04:24:00","9S","2300 LAURETTA AV","SHOOTING","Outside","FIREARM",721,"WESTERN","ROSEMONT HOMEOWNERS",-76.653252,39.294168,null,"STREET",null,1
1527033600000,"22:40:00","9S","400 S GILMOR ST","SHOOTING","Outside","FIREARM",935,"SOUTHERN","NEW SOUTHWEST/MOUNT CLARE",-76.642081,39.282718,null,"DWELLING",null,1
1527033600000,"19:08:00","9S","1900 BELAIR RD","SHOOTING","Outside","FIREARM",331,"EASTERN","SOUTH CLIFTON PARK",-76.584042,39.31264,null,"PARKING LOT",null,1
1527033600000,"02:30:00","9S","3900 LIBERTY HEIGHTS AV","SHOOTING","Outside","FIREARM",621,"NORTHWEST","DORCHESTER/GRAN-BARR",-76.6825526883,39.3274356768,null,"STREET",null,1
1526947200000,"08:32:00","9S","4000 W BELVEDERE AV","SHOOTING","Outside","FIREARM",623,"NORTHWEST","LEVINDALE",-76.6824584905,39.3442513711,null,"HOSPITAL","Northwestern",1
1526860800000,"22:45:00","9S","1800 N WOLFE ST","SHOOTING","Outside","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5916957645,39.3111729223,null,"STREET","Eastern 1",1
1526774400000,null,"9S","2600 ELSINORE AV","SHOOTING","Outside","FIREARM",641,"NORTHWEST",null,-76.6793909102,39.3172970032,null,"STREET",null,1
1526688000000,"17:43:00","9S","1300 N FREMONT AV","SHOOTING","Outside","FIREARM",743,"WESTERN","SANDTOWN-WINCHESTER",-76.6369664034,39.3035948362,null,"STREET","Central",1
1526515200000,"11:05:00","9S","1600 N BRADFORD ST","SHOOTING","Outside","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5851124992,39.3093330286,null,"STREET",null,1
1526428800000,"09:32:00","9S","3400 LEVERTON AV","SHOOTING","Outside","FIREARM",223,"SOUTHEAST","CANTON",-76.568757889,39.2918527884,null,"STREET",null,1
1526428800000,"17:33:00","9S","2400 W BELVEDERE AV","SHOOTING","Outside","FIREARM",532,"NORTHERN","CENTRAL PARK HEIGHTS",-76.66237159,39.3544871869,null,"STREET",null,1
1526428800000,"12:09:00","9S","2600 PENNSYLVANIA AV","SHOOTING","Outside","FIREARM",733,"WESTERN","PENN NORTH",-76.643981,39.311269,null,"STREET","Western",1
1526342400000,"19:30:00","9S","4700 YORK RD","SHOOTING","Outside","FIREARM",521,"NORTHERN","KERNEWOOD",-76.6096411693,39.3462934374,null,"STREET",null,1
1526342400000,"07:38:47","9S","5500 BOWLEYS LA","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5517217802,39.3192335391,null,"STREET",null,1
1526342400000,"17:03:00","9S","2200 RAMSAY ST","SHOOTING","Outside","FIREARM",841,"SOUTHWEST","CARROLLTON RIDGE",-76.651225,39.282957,null,"STREET","Tri-District",1
1526342400000,"07:38:47","9S","5500 BOWLEYS LA","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5517217802,39.3192335391,null,"STREET",null,1
1526342400000,"12:18:00","9S","1200 SARGEANT ST","SHOOTING","Outside","FIREARM",932,"SOUTHERN","WASHINGTON VILLAGE",-76.634539,39.282113,null,"STREET",null,1
1526256000000,"14:30:00","9S","2000 ETTING ST","SHOOTING","Outside","FIREARM",131,"CENTRAL","DRUID HEIGHTS",-76.635965,39.307099,null,"STREET",null,1
1526256000000,"14:30:00","9S","2000 ETTING ST","SHOOTING","Outside","FIREARM",131,"CENTRAL","DRUID HEIGHTS",-76.635965,39.307099,null,"STREET",null,1
1526256000000,"14:30:00","9S","2000 ETTING ST","SHOOTING","Outside","FIREARM",131,"CENTRAL","DRUID HEIGHTS",-76.635965,39.307099,null,"STREET",null,1
1526256000000,"14:30:00","9S","2000 ETTING ST","SHOOTING","Outside","FIREARM",131,"CENTRAL","DRUID HEIGHTS",-76.635965,39.307099,null,"STREET",null,1
1526256000000,"19:20:00","9S","500 MT HOLLY ST","SHOOTING","Outside","FIREARM",843,"SOUTHWEST","GWYNNS FALLS",-76.679607,39.29259,null,"STREET",null,1
1526083200000,"17:11:00","9S","400 E PATAPSCO AV","SHOOTING","Outside","FIREARM",913,"SOUTHERN","BROOKLYN",-76.6052931132,39.2372647484,null,"STREET","Brooklyn",1
1525996800000,"20:57:00","9S","500 N FREMONT AV","SHOOTING","Outside","FIREARM",713,"WESTERN","HARLEM PARK",-76.6319615979,39.294485228,null,"STREET","Central",1
1525910400000,"01:02:00","9S","400 S PARRISH ST","SHOOTING","Outside","FIREARM",935,"SOUTHERN","NEW SOUTHWEST/MOUNT CLARE",-76.6413862169,39.2829123852,null,"ALLEY",null,1
1525910400000,"22:31:00","9S","2600 GWYNNS FALLS PKWY","SHOOTING","Outside","FIREARM",731,"NORTHWEST","BRADDISH AVE./PANWAY",-76.660748,39.314902,null,"STREET",null,1
1525910400000,"04:00:00","9S","2400 E LAFAYETTE AV","SHOOTING","Outside","FIREARM",331,"EASTERN","DUNBAR",-76.5843657941,39.3111095704,null,"STREET",null,1
1525910400000,"22:31:00","9S","2600 GWYNNS FALLS PKWY","SHOOTING","Outside","FIREARM",731,"NORTHWEST","BRADDISH AVE./PANWAY",-76.660748,39.314902,null,"STREET",null,1
1525737600000,"18:23:00","9S","3400 LEVERTON AV","SHOOTING","Outside","FIREARM",223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.568757889,39.2918527884,null,"STREET",null,1
1525737600000,"01:02:00","9S","2300 ANNAPOLIS RD","SHOOTING","Outside","FIREARM",921,"SOUTHERN","WESTPORT",-76.6341251451,39.2628674084,null,"STREET",null,1
1525737600000,"00:00:00","9S","900 S CATON AV","SHOOTING","Outside","FIREARM",832,"SOUTHWEST","VIOLETVILLE",-76.671371713,39.2735529467,null,"HOSPITAL",null,1
1525737600000,"21:48:00","9S","700 MURA ST","SHOOTING","Outside","FIREARM",311,"EASTERN","JOHNSTON SQUARE",-76.6075651968,39.3043360716,null,"STREET",null,1
1525651200000,"02:00:00","9S","5600 LOCH RAVEN BLVD","SHOOTING","Outside","FIREARM",415,"NORTHEAST","LOCH RAVEN",-76.588424,39.359697,null,"HOSPITAL",null,1
1525564800000,"19:41:00","9S","300 N FREMONT AV","SHOOTING","Outside","FIREARM",712,"WESTERN","POPPLETON",-76.6309832316,39.2927034797,null,"STREET",null,1
1525564800000,"13:11:00","9S","900 S CATON AV","SHOOTING","Outside","FIREARM",832,"SOUTHWEST","VIOLETVILLE",-76.671371713,39.2735529467,null,"HOSPITAL",null,1
1525478400000,"18:08:00","9S","100 S EDEN ST","SHOOTING","Outside","FIREARM",212,"SOUTHEAST","WASHINGTON HILL",-76.598669,39.290186,null,null,null,1
1525478400000,"23:35:00","9S","600 N BENTALOU ST","SHOOTING","Outside","FIREARM",721,"WESTERN","ROSEMONT HOMEOWNERS",-76.653285,39.294866,null,"STREET",null,1
1525478400000,"13:36:00","9S","0 S Payson St","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","CARROLLTON RIDGE",-76.6486068432,39.2876749837,null,"STREET","Tri-District",1
1525305600000,"15:45:00","9S","3200 MC TEAGUE ST","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","GWYNNS FALLS",-76.670542248,39.281658463,null,"STREET",null,1
1525305600000,"22:53:00","9S","1200 WASHINGTON BLVD","SHOOTING","Outside","FIREARM",932,"SOUTHERN","WASHINGTON VILLAGE",-76.6342407475,39.2816032377,null,"STREET",null,1
1525305600000,"15:45:00","9S","3200 MC TEAGUE ST","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","GWYNNS FALLS",-76.670542248,39.281658463,null,"STREET",null,1
1525219200000,"13:01:00","9S","0 W 20TH ST","SHOOTING","Outside","FIREARM",141,"NORTHERN","CHARLES NORTH",-76.617044,39.31218,null,"STREET",null,1
1525219200000,"16:53:00","9S","2700 REISTERSTOWN RD","SHOOTING","Outside","FIREARM",611,"NORTHWEST","LIBERTY SQUARE",-76.6528439649,39.3187483711,null,"ALLEY",null,1
1525046400000,"23:36:00","9S","5200 FRANKFORD AV","SHOOTING","Outside","FIREARM",444,"NORTHEAST","FRANKFORD",-76.5409878059,39.3258940638,null,"STREET",null,1
1525046400000,"23:36:00","9S","5200 FRANKFORD AV","SHOOTING","Outside","FIREARM",444,"NORTHEAST","FRANKFORD",-76.5409878059,39.3258940638,null,"STREET",null,1
1524960000000,"19:34:00","9S","2500 W FRANKLIN ST","SHOOTING","Outside","FIREARM",842,"WESTERN","PENROSE/FAYETTE ST OUTREACH",-76.6567955936,39.2932931652,null,"PARKING LOT",null,1
1524960000000,"11:16:00","9S","700 N PATTERSON PARK AV","SHOOTING","Outside","FIREARM",321,"EASTERN","CANTON",-76.5851686943,39.298786686,null,"STREET","Eastern 2",1
1524873600000,"01:44:00","9S","1600 HAZEL ST","SHOOTING","Outside","FIREARM",911,"SOUTHERN","CURTIS BAY",-76.588356579,39.2260863323,null,"STREET",null,1
1524873600000,"01:44:00","9S","1600 HAZEL ST","SHOOTING","Outside","FIREARM",911,"SOUTHERN","CURTIS BAY",-76.588356579,39.2260863323,null,"STREET",null,1
1524787200000,"12:36:00","9S","1400 ASHLAND AV","SHOOTING","Outside","FIREARM",313,"EASTERN","GAY STREET",-76.598476,39.300376,null,"STREET",null,1
1524787200000,"17:09:00","9S","2200 HARFORD RD","SHOOTING","Outside","FIREARM",342,"EASTERN","EAST BALTIMORE MIDWA",-76.5971307639,39.3150830985,null,"STREET","Eastern 1",1
1524787200000,"21:08:00","9S","1100 N LUZERNE AV","SHOOTING","Outside","FIREARM",323,"EASTERN",null,-76.5812511239,39.3041197245,null,"STREET","Eastern 2",1
1524787200000,"14:19:00","9S","400 N LINWOOD AV","SHOOTING","Outside","FIREARM",221,"SOUTHEAST","PATTERSON PARK",-76.5764757527,39.2960290984,null,"STREET",null,1
1524700800000,"18:00:00","9S","1600 E LANVALE ST","SHOOTING","Outside","FIREARM",343,"EASTERN","OLIVER",-76.5964275219,39.309561087,null,"STREET","Eastern 1",1
1524700800000,"04:11:00","9S","800 GLADE CT","SHOOTING","Outside","FIREARM",913,"SOUTHERN","BROOKLYN",-76.6007104474,39.2296117361,null,"STREET",null,1
1524700800000,"18:00:00","9S","1600 E LANVALE ST","SHOOTING","Outside","FIREARM",343,"EASTERN","OLIVER",-76.5964275219,39.309561087,null,"STREET","Eastern 1",1
1524700800000,"13:50:00","9S","600 RICHWOOD AV","SHOOTING","Outside","FIREARM",524,"NORTHERN","RICHNOR SPRINGS",-76.60759,39.346827,null,"STREET",null,1
1524700800000,"12:42:00","9S","3100 BAKER ST","SHOOTING","Inside","FIREARM",813,"SOUTHWEST","GWYNNS FALLS",-76.6693653377,39.3058598745,null,"STREET",null,1
1524700800000,"19:31:00","9S","3600 OLD YORK RD","SHOOTING","Outside","FIREARM",543,"NORTHERN","WAVERLY",-76.6078902538,39.332384051,null,"PUBLIC AREA",null,1
1524700800000,"17:10:00","9S","1100 W CROSS ST","SHOOTING","Outside","FIREARM",932,"SOUTHERN","BALTIMORE HIGHLANDS",-76.6304160404,39.2813301093,null,"ALLEY",null,1
1524700800000,"18:00:00","9S","1600 E LANVALE ST","SHOOTING","Outside","FIREARM",343,"EASTERN","OLIVER",-76.5964275219,39.309561087,null,"STREET","Eastern 1",1
1524528000000,"04:33:00","9S","1200 W CROSS ST","SHOOTING","Outside","FIREARM",932,"SOUTHERN","WASHINGTON VILLAGE",-76.6315539801,39.2821273861,null,"ALLEY",null,1
1524441600000,"22:28:00","9S","4200 FAIRFAX RD","SHOOTING","Outside","FIREARM",641,"NORTHWEST","WINDSOR HILLS",-76.6880883763,39.3203464896,null,"STREET",null,1
1524441600000,"01:06:00","9S","900 N MONROE ST","SHOOTING","Outside","FIREARM",722,"WESTERN","MIDTOWN EDMONDSON",-76.6475762633,39.2991328671,null,"STREET",null,1
1524355200000,"22:46:00","9S","4300 NICHOLAS AV","SHOOTING","Outside","FIREARM",442,"NORTHEAST","BELAIR-EDISON",-76.5624638286,39.3279623276,null,"STREET","Northeastern",1
1524355200000,"22:46:00","9S","4300 NICHOLAS AV","SHOOTING","Outside","FIREARM",442,"NORTHEAST","BELAIR-EDISON",-76.5624638286,39.3279623276,null,"STREET","Northeastern",1
1524355200000,"01:33:00","9S","400 S CONKLING ST","SHOOTING","Outside","FIREARM",231,"SOUTHEAST","HUDSON-HIGHLANDTOWN",-76.567254507,39.28755271,null,"STREET",null,1
1524355200000,"20:02:00","9S","3300 BELAIR RD","SHOOTING","Outside","FIREARM",432,"NORTHEAST","BELAIR-EDISON",-76.57362,39.321678,null,"STREET","Northeastern",1
1524355200000,"20:02:00","9S","3300 BELAIR RD","SHOOTING","Outside","FIREARM",432,"NORTHEAST","BELAIR-EDISON",-76.57362,39.321678,null,"STREET","Northeastern",1
1524268800000,"16:29:00","9S","1500 CARSWELL ST","SHOOTING","Outside","FIREARM",411,"NORTHEAST","EAST BALTIMORE MIDWA",-76.596462487,39.3232966765,null,"STREET",null,1
1524182400000,"21:44:00","9S","3100 BENSON AV","SHOOTING","Outside","FIREARM",832,"SOUTHWEST","MORRELL PARK",-76.6654439077,39.2738730369,null,"STREET",null,1
1524096000000,"01:50:00","9S","1400 UNION AV","SHOOTING","Outside","FIREARM",531,"NORTHERN","HAMPDEN",-76.638962,39.332566,null,"STREET",null,1
1524096000000,"11:41:00","9S","4200 SHELDON AV","SHOOTING","Outside","FIREARM",442,"NORTHEAST","BELAIR-EDISON",-76.5646257666,39.3286157613,null,"STREET","Northeastern",1
1524096000000,"11:10:00","9S","1700 N REGESTER ST","SHOOTING","Outside","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5940596205,39.3100798711,null,null,"Eastern 1",1
1524009600000,"19:15:00","9S","4700 ALHAMBRA AV","SHOOTING","Outside","FIREARM",524,"NORTHERN","WILSON PARK",-76.607375,39.344572,null,"STREET",null,1
1524009600000,"22:27:00","9S","800 N KENWOOD AV","SHOOTING","Outside","FIREARM",323,"EASTERN","MADISON EASTEND",-76.5781805657,39.3001906424,null,"STREET","Eastern 2",1
1523923200000,"17:20:00","9S","300 S SMALLWOOD ST","SHOOTING","Outside","FIREARM",841,"SOUTHWEST","CARROLLTON RIDGE",-76.6512112216,39.2840018851,null,"STREET","Tri-District",1
1523923200000,"01:30:00","9S","200 N WARWICK AV","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","PENROSE/FAYETTE ST OUTREACH",-76.65599119,39.2908219546,null,"STREET",null,1
1523923200000,"08:52:00","9S","3500 GREENMOUNT AV","SHOOTING","Outside","FIREARM",542,"NORTHERN","WAVERLY",-76.609485,39.330962,null,"STREET",null,1
1523836800000,"21:44:00","9S","800 E PRESTON ST","SHOOTING","Outside","FIREARM",311,"EASTERN","JOHNSTON SQUARE",-76.606547,39.304917,null,"STREET",null,1
1523664000000,"23:39:00","9S","3500 NOBLE ST","SHOOTING","Outside","FIREARM",223,"SOUTHEAST",null,-76.5683120821,39.2931241514,null,"STREET",null,1
1523577600000,"22:41:00","9S","500 N EAST AV","SHOOTING","Outside","FIREARM",224,"SOUTHEAST","CANTON",-76.5721778088,39.2972235153,null,"STREET",null,1
1523577600000,"22:30:00","9S","3800 W BELVEDERE AV","SHOOTING","Outside","FIREARM",633,"NORTHWEST","ARLINGTON",-76.681468,39.345293,null,"PARKING LOT","Northwestern",1
1523577600000,"23:14:00","9S","3000 RAYNER AV","SHOOTING","Outside","FIREARM",814,"SOUTHWEST","FRANKLINTOWN ROAD",-76.666845,39.296487,null,"STREET",null,1
1523577600000,"19:48:00","9S","3200 PHELPS LA","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","CARROLL-SOUTH HILTON",-76.6716010638,39.2869956151,null,"STREET",null,1
1523577600000,"19:48:00","9S","3200 PHELPS LA","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","CARROLL-SOUTH HILTON",-76.6716010638,39.2869956151,null,"STREET",null,1
1523577600000,"20:55:00","9S","1700 N CALHOUN ST","SHOOTING","Outside","FIREARM",742,"WESTERN","SANDTOWN-WINCHESTER",-76.6437122744,39.3081245345,null,"STREET","Western",1
1523577600000,"10:05:00","9S","300 N STRICKER ST","SHOOTING","Outside","FIREARM",711,"WESTERN","FRANKLIN SQUARE",-76.6412209805,39.2922155244,null,"STREET",null,1
1523491200000,"17:58:00","9S","1700 RUXTON AV","SHOOTING","Outside","FIREARM",723,"WESTERN","COPPIN HEIGHTS/ASHBU",-76.6550311758,39.3077525242,null,"STREET","Western",1
1523491200000,"17:58:00","9S","1700 RUXTON AV","SHOOTING","Outside","FIREARM",723,"WESTERN","COPPIN HEIGHTS/ASHBU",-76.6550311758,39.3077525242,null,"STREET","Western",1
1523404800000,"20:20:00","9S","3300 W BALTIMORE ST","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","CARROLL-SOUTH HILTON",-76.672353,39.285833,null,"STREET",null,1
1523318400000,"20:20:00","9S","1400 E PRESTON ST","SHOOTING","Outside","FIREARM",343,"EASTERN","OLIVER",-76.5994686464,39.3051899378,null,"STREET",null,1
1523318400000,"20:20:00","9S","1400 E PRESTON ST","SHOOTING","Outside","FIREARM",343,"EASTERN","OLIVER",-76.5994686464,39.3051899378,null,"STREET",null,1
1523145600000,"18:19:00","9S","800 HARFORD CT","SHOOTING","Outside","FIREARM",312,"EASTERN","OLDTOWN",-76.605124,39.299037,null,"STREET",null,1
1523059200000,"20:47:00","9S","900 E PATAPSCO AV","SHOOTING","Outside","FIREARM",912,"SOUTHERN","FAIRFIELD",-76.5975644889,39.2348771571,null,"STREET","Brooklyn",1
1523059200000,"14:58:00","9S","500 E COLD SPRING LA","SHOOTING","Outside","FIREARM",524,"NORTHERN","RICHNOR SPRINGS",-76.6094665102,39.3461884605,null,"STREET",null,1
1522800000000,"05:51:00","9S","5000 LAUREL AV","SHOOTING","Outside","FIREARM",532,"NORTHERN","LEVINDALE",-76.6657750417,39.3507375742,null,"STREET",null,1
1522713600000,"14:06:00","9S","2100 AIKEN ST","SHOOTING","Outside","FIREARM",342,"EASTERN","EAST BALTIMORE MIDWA",-76.6006000101,39.3139618008,null,"VEHICLE","Eastern 1",1
1522713600000,"14:06:00","9S","2100 AIKEN ST","SHOOTING","Outside","FIREARM",342,"EASTERN","EAST BALTIMORE MIDWA",-76.6006000101,39.3139618008,null,"VEHICLE","Eastern 1",1
1522627200000,"16:30:00","9S","2300 BRYANT AV","SHOOTING","Outside","FIREARM",732,"WESTERN","WOODBROOK",-76.648733,39.316846,null,"STREET","Western",1
1522540800000,"04:30:00","9S","5000 HARFORD RD","SHOOTING","Outside","FIREARM",426,"NORTHEAST","MORGAN STATE UNIVERS",-76.5658489179,39.3471772065,null,"STREET",null,1
1522540800000,"19:58:00","9S","2900 BELMONT AV","SHOOTING","Outside","FIREARM",813,"SOUTHWEST","NORTHWEST COMMUNITY",-76.6659797072,39.3035252254,null,"STREET",null,1
1522368000000,"22:46:00","9S","300 BROADMOOR RD","SHOOTING","Outside","FIREARM",523,"NORTHERN","COLDSPRING",-76.6151413336,39.3552538242,null,"STREET",null,1
1522368000000,"22:46:00","9S","300 BROADMOOR RD","SHOOTING","Outside","FIREARM",523,"NORTHERN","COLDSPRING",-76.6151413336,39.3552538242,null,"STREET",null,1
1522368000000,"03:16:00","9S","5200 BARBARA AV","SHOOTING","Outside","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5477981657,39.3312114577,null,"STREET",null,1
1522368000000,"22:46:00","9S","300 BROADMOOR RD","SHOOTING","Outside","FIREARM",523,"NORTHERN","COLDSPRING",-76.6151413336,39.3552538242,null,"STREET",null,1
1522281600000,"22:23:00","9S","7200 MC CLEAN BLVD","SHOOTING","Outside","FIREARM",423,"NORTHEAST",null,-76.5670524195,39.3715150985,null,"VEHICLE",null,1
1522281600000,"02:23:00","9S","400 E BALTIMORE ST","SHOOTING","Outside","FIREARM",111,"CENTRAL","DOWNTOWN",-76.6101558431,39.2897669504,null,"STREET",null,1
1522108800000,"22:37:00","9S","400 N ROSE ST","SHOOTING","Outside","FIREARM",221,"SOUTHEAST",null,-76.5814378914,39.2957113839,null,"STREET",null,1
1522108800000,"05:07:00","9S","6300 MC CLEAN BLVD","SHOOTING","Outside","FIREARM",423,"NORTHEAST",null,-76.568738,39.363055,null,"STREET",null,1
1522108800000,"05:07:00","9S","6300 MC CLEAN BLVD","SHOOTING","Outside","FIREARM",423,"NORTHEAST",null,-76.568738,39.363055,null,"STREET",null,1
1522108800000,"23:43:00","9S","1200 WINCHESTER ST","SHOOTING","Outside","FIREARM",743,"WESTERN","SANDTOWN-WINCHESTER",-76.6375537728,39.3025295527,null,"STREET","Central",1
1521936000000,"17:49:00","9S","1800 BRADDISH AV","SHOOTING","Outside","FIREARM",723,"WESTERN","COPPIN HEIGHTS/ASHBU",-76.6610520056,39.3084035526,null,"PUBLIC AREA",null,1
1521849600000,"01:00:00","9S","0 N HILTON ST","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","CARROLL-SOUTH HILTON",-76.672281,39.285835,null,"STREET",null,1
1521849600000,"16:44:00","9S","600 ALLENDALE ST","SHOOTING","Outside","FIREARM",844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6784507911,39.2944702393,null,"PUBLIC AREA",null,1
1521849600000,"16:44:00","9S","600 ALLENDALE ST","SHOOTING","Outside","FIREARM",844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6784507911,39.2944702393,null,"PUBLIC AREA",null,1
1521763200000,"11:52:00","9S","0 S CAREY ST","SHOOTING","Outside","FIREARM",931,"WESTERN","SANDTOWN-WINCHESTER",-76.6381133345,39.2885154312,null,"STREET","Tri-District",1
1521763200000,"11:52:00","9S","0 S CAREY ST","SHOOTING","Outside","FIREARM",931,"WESTERN","SANDTOWN-WINCHESTER",-76.6381133345,39.2885154312,null,"STREET","Tri-District",1
1521676800000,null,"9S","400 DOLPHIN ST","SHOOTING","Outside","FIREARM",123,"CENTRAL",null,-76.626026,39.30227,null,"STREET",null,1
1521590400000,"16:56:00","9S","900 N FRANKLINTOWN RD","SHOOTING","Outside","FIREARM",814,"SOUTHWEST","FRANKLINTOWN ROAD",-76.6673466,39.2974784103,null,"STREET",null,1
1521504000000,"09:02:00","9S","2500 EMERSON ST","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","SHIPLEY HILL",-76.656755584,39.2852395807,null,"VACANT DWELLING",null,1
1521504000000,"19:51:00","9S","1500 POPLAND ST","SHOOTING","Outside","FIREARM",911,"SOUTHERN","CURTIS BAY",-76.5896690312,39.2290960243,null,"STREET",null,1
1521504000000,"16:40:00","9S","1400 MC CULLOH ST","SHOOTING","Outside","FIREARM",123,"CENTRAL","UPTON",-76.6289483648,39.3034565193,null,"STREET",null,1
1521504000000,"22:47:00","9S","300 S CALHOUN ST","SHOOTING","Inside","FIREARM",935,"SOUTHERN","NEW SOUTHWEST/MOUNT CLARE",-76.6393503583,39.2843495445,null,"COMMON BUSINESS","Tri-District",1
1521331200000,"19:02:00","9S","700 N LONGWOOD ST","SHOOTING","Outside","FIREARM",814,"SOUTHWEST","GWYNNS FALLS",-76.6667972773,39.2955005496,null,"STREET",null,1
1521331200000,"23:12:00","9S","1500 SPRUCE ST","SHOOTING","Outside","FIREARM",911,"SOUTHERN","CURTIS BAY",-76.5898928119,39.229859404,null,"ALLEY",null,1
1521331200000,"19:02:00","9S","700 N LONGWOOD ST","SHOOTING","Outside","FIREARM",814,"SOUTHWEST","GWYNNS FALLS",-76.6667972773,39.2955005496,null,"STREET",null,1
1521331200000,"16:30:00","9S","300 S FRANKLINTOWN RD","SHOOTING","Outside","FIREARM",842,"SOUTHWEST","SHIPLEY HILL",-76.7109024024,39.3032868907,null,"ALLEY",null,1
1521331200000,"16:41:00","9S","1300 N MILTON AV","SHOOTING","Outside","FIREARM",331,"EASTERN","BROADWAY EAST",-76.5827902105,39.3062700295,null,"STREET",null,1
1521331200000,"16:55:00","9S","3400 BELAIR RD","SHOOTING","Outside","FIREARM",432,"NORTHEAST","BELAIR-EDISON",-76.5726137785,39.3224360285,null,"STREET","Northeastern",1
1521158400000,"16:27:00","9S","3700 2ND ST","SHOOTING","Outside","FIREARM",913,"SOUTHERN","BROOKLYN",-76.6091735096,39.2371178146,null,"ALLEY",null,1
